"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol","mgi_description"
"45","ENSMUSG00000049313",80.3265781862834,1.61278276952194,0.627123107172494,2.57171638403421,0.0101195754658423,0.0582504068183283,"Sorl1","sortilin-related receptor, LDLR class A repeats-containing"
"14","ENSMUSG00000024190",5045.77844881616,0.638542349871385,0.0536458412347239,11.9029236036673,1.14272372941868e-32,1.56221761048828e-28,"Dusp1","dual specificity phosphatase 1"
"21","ENSMUSG00000027715",532.750315550193,0.613213665659627,0.142800372912055,4.2942021309516,1.75322691172546e-05,0.000746678040816162,"Ccna2","cyclin A2"
"7","ENSMUSG00000016918",3357.23402916468,0.267410715053006,0.103347930909927,2.58748010432903,0.00966807787601635,0.0563496135857865,"Sulf1","sulfatase 1"
"29","ENSMUSG00000031548",15286.7898317775,0.259668313872535,0.10900666122671,2.38213253163018,0.0172127014132741,0.0830913986655615,"Sfrp1","secreted frizzled-related protein 1"
"20","ENSMUSG00000027660",2959.0438112828,0.211003984069952,0.087331146298174,2.41613665930277,0.0156861728159549,0.0780369972950942,"Skil","SKI-like"
"16","ENSMUSG00000025228",7275.61576930046,0.0483904796252245,0.0200633357738477,2.41188604779773,0.0158702407707794,0.0786664472724168,"Actr1a","ARP1 actin-related protein 1A, centractin alpha"
"26","ENSMUSG00000029050",8144.32663559477,-0.0977438108778441,0.0393970744949238,-2.48099159978079,0.0131017460640941,0.0690759623764869,"Ski","ski sarcoma viral oncogene homolog (avian)"
"44","ENSMUSG00000048661",1224.71929599145,-0.112764106728052,0.0473627619387954,-2.38086002825957,0.0172722735579775,0.0832667283602253,"Lemd3","LEM domain containing 3"
"36","ENSMUSG00000036580",2469.01052895883,-0.116127611020995,0.0459000675454233,-2.53000958889817,0.0114059409451421,0.0633606739784791,"Spg20","spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)"
"18","ENSMUSG00000026836",2111.74438543847,-0.141129669705595,0.0431298111068976,-3.27220699751743,0.00106711416295622,0.0126337375933656,"Acvr1","activin A receptor, type 1"
"3","ENSMUSG00000002028",2538.87202836655,-0.152331606923224,0.0522408064823653,-2.91595052183288,0.00354606731080966,0.02776534146969,"Kmt2a","lysine (K)-specific methyltransferase 2A"
"10","ENSMUSG00000021540",2070.07080044019,-0.159051489053556,0.0460044382279186,-3.45730749423721,0.000545601900287965,0.00798893079103711,"Smad5","SMAD family member 5"
"50","ENSMUSG00000067336",5730.11206109644,-0.160453784088267,0.049352094643252,-3.25120514636974,0.00114916905123831,0.0131687259844752,"Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase)"
"31","ENSMUSG00000031681",1029.19048450261,-0.16156056421006,0.0502680004408941,-3.21398430001259,0.0013090683083499,0.0144441265887421,"Smad1","SMAD family member 1"
"42","ENSMUSG00000044857",2324.23101164553,-0.166239664470584,0.0524231523293435,-3.17111156204799,0.00151856810475132,0.0158655181862944,"Lemd2","LEM domain containing 2"
"49","ENSMUSG00000061436",1395.21847172023,-0.231661587707455,0.084112573920258,-2.75418497984711,0.00588385024259768,0.039585687335902,"Hipk2","homeodomain interacting protein kinase 2"
"40","ENSMUSG00000042275",936.612635836343,-0.244781824515336,0.085215288203483,-2.87251066887,0.00407224328642835,0.0306056283500616,"Pelo","pelota mRNA surveillance and ribosome rescue factor"
"43","ENSMUSG00000048450",331.526063516644,-0.248688563207763,0.0949658556113587,-2.61871555420407,0.00882615094997559,0.052783162570917,"Msx1","msh homeobox 1"
"8","ENSMUSG00000020802",1448.96093078343,-0.257286040873039,0.0546604192118258,-4.70698989475322,2.51401365096743e-06,0.000210853255351998,"Ube2o","ubiquitin-conjugating enzyme E2O"
"47","ENSMUSG00000058571",1473.07348981143,-0.266648824250562,0.0881447858855509,-3.02512305829166,0.0024853198402392,0.0221780728041189,"Gpc6","glypican 6"
"4","ENSMUSG00000005533",2474.21428544253,-0.273652364994267,0.0763782755020213,-3.58285603066575,0.000339857938891008,0.00581501612337794,"Igf1r","insulin-like growth factor I receptor"
"28","ENSMUSG00000029287",4591.38606603405,-0.276073325903627,0.0773257286665528,-3.57026478333132,0.000356620561497634,0.00602640259114234,"Tgfbr3","transforming growth factor, beta receptor III"
"25","ENSMUSG00000028399",10775.1533889922,-0.27742083377407,0.0831179633368738,-3.33767602858235,0.000844821899381853,0.0106804092160238,"Ptprd","protein tyrosine phosphatase, receptor type, D"
"17","ENSMUSG00000025352",948.623614715514,-0.30525401696888,0.1123649157444,-2.71663103155127,0.00659500839032443,0.0426895642538472,"Gdf11","growth differentiation factor 11"
"12","ENSMUSG00000022098",17083.3913932394,-0.310709539000683,0.0788562576685655,-3.9402014270903,8.14132213055101e-05,0.00217808248232413,"Bmp1","bone morphogenetic protein 1"
"33","ENSMUSG00000032726",1397.76582282449,-0.332334075687784,0.132880463590664,-2.50100027278301,0.0123843083016939,0.0665772232766248,"Bmp8a","bone morphogenetic protein 8a"
"2","ENSMUSG00000001156",414.208828967501,-0.339508137355481,0.12741343167695,-2.66461810883712,0.00770757953911291,0.0476573133782056,"Mxd1","MAX dimerization protein 1"
"30","ENSMUSG00000031565",19718.9184269361,-0.35038103773213,0.097514500399346,-3.59311729329723,0.000326745415333106,0.00568312541096552,"Fgfr1","fibroblast growth factor receptor 1"
"11","ENSMUSG00000021994",1973.69935301621,-0.352763557672394,0.144656629211225,-2.43862697199514,0.0147431783095191,0.0751030838538748,"Wnt5a","wingless-type MMTV integration site family, member 5A"
"41","ENSMUSG00000043415",683.043993589237,-0.353005282510339,0.115628811238498,-3.05291802907344,0.00226627834852829,0.0207447888554002,"Otud1","OTU domain containing 1"
"24","ENSMUSG00000027848",14643.6177877049,-0.377912382397755,0.0946796259409934,-3.99148579899628,6.56606208995746e-05,0.0018818581725746,"Olfml3","olfactomedin-like 3"
"19","ENSMUSG00000027253",7231.49411881624,-0.405198857343791,0.171237344767438,-2.36629958198722,0.0179668991658015,0.0854944234234849,"Lrp4","low density lipoprotein receptor-related protein 4"
"9","ENSMUSG00000021469",81.8166157724051,-0.437457496023916,0.178770208263425,-2.44703801753872,0.0144035645203028,0.0737997337860966,"Msx2","msh homeobox 2"
"1","ENSMUSG00000000093",1245.15363137847,-0.45751758100862,0.191920793525844,-2.38388750173134,0.0171308383429514,0.0829087734832824,"Tbx2","T-box 2"
"37","ENSMUSG00000037573",2141.77664744683,-0.491572379425287,0.128653339099537,-3.82090649854773,0.000132962057621341,0.00297229855370182,"Tob1","transducer of ErbB-2.1"
"39","ENSMUSG00000039153",2370.61041192634,-0.495501394670538,0.100534770514948,-4.92865694259345,8.27968100984537e-07,9.81835983476356e-05,"Runx2","runt related transcription factor 2"
"23","ENSMUSG00000027832",1589.52510897111,-0.502557971132452,0.163258118656377,-3.07830309003025,0.00208183060459496,0.0196145459651396,"Ptx3","pentraxin related gene"
"35","ENSMUSG00000034522",618.20278404224,-0.522424054695766,0.216144433862057,-2.41701368553018,0.01564842876328,0.0779627075884843,"Zfp395","zinc finger protein 395"
"27","ENSMUSG00000029096",2496.73206686948,-0.57413170244407,0.142418392998005,-4.03130305263387,5.54684663052829e-05,0.00168568195681829,"Htra3","HtrA serine peptidase 3"
"48","ENSMUSG00000060284",5628.12959351148,-0.587989695428959,0.179825861721743,-3.26977271121768,0.00107633930530285,0.012652308377296,"Sp7","Sp7 transcription factor 7"
"6","ENSMUSG00000006958",175.10493852763,-0.600059610084188,0.177253439287237,-3.38531998305432,0.000710953248538953,0.00952886456938826,"Chrd","chordin"
"32","ENSMUSG00000032492",8185.99061154686,-0.608163247514821,0.198408785925498,-3.06520321001905,0.00217522147618391,0.0202433307017769,"Pth1r","parathyroid hormone 1 receptor"
"34","ENSMUSG00000034220",10448.1742393343,-0.651259567491879,0.167982863023932,-3.8769405150518,0.000105778206347118,0.00255053598426956,"Gpc1","glypican 1"
"13","ENSMUSG00000022324",353.130882660275,-0.656697893661686,0.131417635035953,-4.99703021958984,5.82199478651194e-07,8.1752807200123e-05,"Matn2","matrilin 2"
"51","ENSMUSG00000092035",549.205780901384,-0.657999541594565,0.200357609220728,-3.284125540097,0.00102299342339933,0.0122786155323022,"Peg10","paternally expressed 10"
"15","ENSMUSG00000024232",1154.09990535357,-0.665539511239217,0.273729020544753,-2.43138089602161,0.0150413927146627,0.0762356848466604,"Bambi","BMP and activin membrane-bound inhibitor"
"22","ENSMUSG00000027796",431.283490374339,-0.693434473661458,0.153037635168357,-4.53113688602552,5.86671073646563e-06,0.000351771063500972,"Smad9","SMAD family member 9"
"5","ENSMUSG00000006369",384.157710012722,-0.763128550284527,0.178136712738629,-4.28394876357817,1.83605211430351e-05,0.000774711989340841,"Fbln1","fibulin 1"
"46","ENSMUSG00000050860",8243.43447134283,-0.901628122924518,0.356949682427609,-2.52592498974242,0.0115394116431766,0.0638168675460631,"Phospho1","phosphatase, orphan 1"
"38","ENSMUSG00000038677",139.181801731663,-1.03528493440978,0.342670162422231,-3.02122871478411,0.00251751119616506,0.0223776954244295,"Scube3","signal peptide, CUB domain, EGF-like 3"
